"query"	"significant"	"p_value"	"term_size"	"query_size"	"intersection_size"	"precision"	"recall"	"term_id"	"source"	"term_name"	"effective_domain_size"	"source_order"	"parents"	"evidence_codes"	"intersection"
"112"	query_1	TRUE	3.82260974706855e-07	209	1919	50	0.0260552371026576	0.239234449760766	GO:0051091	GO:BP	positive regulation of DNA-binding transcription factor activity	21017	13486	c("GO:0044093", "GO:0051090")	IDA,IDA,IMP,IDA,ISS,IDA,IDA,IMP,IGI,IMP,IDA,IMP,IDA,IDA,IDA,IMP,IDA IMP ISS,TAS,IMP ISS,IDA IMP IGI,ISS,ISS,IDA,IMP,IMP,ISS,IDA,IDA,IMP,IDA,ISS,IDA IMP,IMP,IMP,IDA,IMP,IDA IMP,IDA,IDA IMP,IDA,IMP,IMP,IMP TAS,IMP,IMP,TAS,IDA,IDA,IDA,TAS	SP100,TRIM22,IRAK2,TRIM21,CFLAR,TRAF1,BMP2,MYD88,APP,FOXA1,IL6,MID2,EIF2AK2,JUP,RHEBL1,HSPA1B,TNF,TRADD,SPHK1,RELA,STAT3,TNFSF18,ARHGEF5,PRKD2,HSPA1A,PLCG2,EDN1,TRIM38,RIPK1,FZD4,TERF2IP,CARD11,DDR2,PSMA6,ARHGEF2,IKBKE,TRAF6,IL18R1,TRIM15,TRIM26,FER,CLU,RPS6KA5,HDAC5,RGCC,S100A9,NTRK1,CD200,AIM2,S100A12
"113"	query_1	TRUE	3.82260974706855e-07	209	1919	50	0.0260552371026576	0.239234449760766	GO:0033002	GO:BP	muscle cell proliferation	21017	7971	GO:0008283	IDA,ISS IEA,IMP,IEA,IMP,ISS,IDA,IDA,IMP,IDA IGI IEA,IEA,IEA,IDA,ISS,IEA,IDA,IDA IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IDA,IDA IEA,IDA IMP IGI IEA,IDA,IEA,IEA,IEA,IEA,IEA,IDA,IDA,IEA,IDA,IEA,IEA,IMP,IEA,IEA,IDA IBA IEA,IDA,IMP,IEA,ISS,IEA,IDA,IEA	CCL5,STAT1,CDKN1A,ITGA2,MMP9,CFLAR,SOD2,IL6R,TRIB1,BMP2,MYD88,PPARD,IL6,ID2,PTAFR,TNFAIP3,TNF,HBEGF,JAK2,MDM2,SRC,GNAI2,ZNF143,KLF4,NRG1,EDN1,FGF2,HMOX1,CALCRL,DDR2,JARID2,FOS,ITGB3,PIM1,IGFBP3,PTGS2,ANG,NPR1,CITED2,BMPR2,ACE2,MAPK11,PTGIR,TGFB1,P2RY6,NOTCH3,EFEMP2,NPPC,IL12A,SIX5
"114"	query_1	TRUE	3.86150545186141e-07	325	1919	67	0.0349140177175612	0.206153846153846	GO:0030198	GO:BP	extracellular matrix organization	21017	6707	c("GO:0043062", "GO:0045229")	IDA TAS,IBA TAS,IEA,IBA,IBA TAS IEA,IDA IBA,IEA,TAS,IBA TAS,ISS IEA,IBA TAS,IEA,IBA TAS,IEA,IEA,IEA,ISS IEA,IMP,IMP,IMP IBA,TAS,IEA,IEA,IEA,TAS,IBA IEA,IEA,IBA IEA,IBA IEA,IMP IBA TAS IEA,IBA TAS,IMP IC,IMP IEA,ISS TAS IEA,IEA,IMP,IBA IEA,IEA,IBA NAS,IEA,IBA IEA,ISS IEA,IBA,IBA IEA,IMP,IEA,TAS,IBA,IMP IBA IEA,IDA,NAS IEA,IBA NAS,IDA ISS TAS NAS IEA,IDA,ISS IEA,NAS,IDA,IDA,ISO NAS IEA,ISS,IEA,TAS,IMP IBA,IMP ISS,IBA,IEA,IMP IBA NAS	CTSS,MMP19,FERMT1,COL17A1,MMP9,PDPN,CFLAR,ADAM8,MMP10,BMP2,MMP1,NFKB2,MMP14,ERO1A,SERPINB5,DNAJB6,APP,IL6,LCP1,COL4A1,BMP1,B4GALT1,P4HA1,TNF,FURIN,SERPINH1,APBB2,ADAMTS7,ADAMTS6,MMP13,MMP3,CST3,SLC39A8,DDR2,ITGB3,QSOX1,SPINT1,BCL3,COL5A3,ELF3,COL27A1,TNFRSF1B,COL7A1,CCDC80,ADTRP,SOX9,CTSK,COL22A1,COL2A1,FAP,LAMB2,COL4A2,TGFB1,RGCC,MYO1E,LAMA1,MELTF,AEBP1,MATN3,LTBP4,ADAMTSL5,LRP1,LOXL2,EFEMP2,MMP17,FKRP,COL1A1
"115"	query_1	TRUE	3.90294759165695e-07	171	1919	44	0.0229286086503387	0.257309941520468	GO:0060759	GO:BP	regulation of response to cytokine stimulus	21017	14927	c("GO:0034097", "GO:0048583")	IEA,IMP,IMP,IDA IMP IBA IEA,IDA,IMP IEA,IDA IBA IEA,IMP,IMP,IDA ISS TAS IEA,TAS,ISS,IDA,IEA,TAS,IDA,IMP,IDA IMP IBA IEA,IDA,TAS,TAS,IDA,IEA,IMP,IEA,IDA,IDA IBA,IDA,IMP IEA,IMP,IEA,IDA IEA,IMP,ISS,IC,TAS,IEA,ISS IBA IEA,IEA,IDA,IEA,IDA,IMP,NAS	CCL5,OAS3,OAS1,PARP9,IL6ST,PARP14,IL1RN,IRAK2,STAT2,CYLD,PTPN1,IL6,CASP4,ECM1,TNFAIP3,CSF1,HSPA1B,NLRC5,SPHK1,SPPL2A,MAPKAPK2,KLF4,ADAR,HSPA1A,PAFAH1B1,EDN1,TRIM56,RNF185,RIPK1,ISG15,IRF7,IKBKE,CASP1,LAPTM5,AGPAT2,ULK1,IL1R1,ZBP1,IL1R2,EIF4E2,PIAS4,IL7,TICAM2,NR1H2
"116"	query_1	TRUE	4.43544849412756e-07	326	1919	67	0.0349140177175612	0.205521472392638	GO:0043062	GO:BP	extracellular structure organization	21017	10509	GO:0016043	IDA TAS,IBA TAS,IEA,IBA,IBA TAS IEA,IDA IBA,IEA,TAS,IBA TAS,ISS IEA,IBA TAS,IEA,IBA TAS,IEA,IEA,IEA,ISS IEA,IMP,IMP,IMP IBA,TAS,IEA,IEA,IEA,TAS,IBA IEA,IEA,IBA IEA,IBA IEA,IMP IBA TAS IEA,IBA TAS,IMP IC,IMP IEA,ISS TAS IEA,IEA,IMP,IBA IEA,IEA,IBA NAS,IEA,IBA IEA,ISS IEA,IBA,IBA IEA,IMP,IEA,TAS,IBA,IMP IBA IEA,IDA,NAS IEA,IBA NAS,IDA ISS TAS NAS IEA,IDA,ISS IEA,NAS,IDA,IDA,ISO NAS IEA,ISS,IEA,TAS,IMP IBA,IMP ISS,IBA,IEA,IMP IBA NAS	CTSS,MMP19,FERMT1,COL17A1,MMP9,PDPN,CFLAR,ADAM8,MMP10,BMP2,MMP1,NFKB2,MMP14,ERO1A,SERPINB5,DNAJB6,APP,IL6,LCP1,COL4A1,BMP1,B4GALT1,P4HA1,TNF,FURIN,SERPINH1,APBB2,ADAMTS7,ADAMTS6,MMP13,MMP3,CST3,SLC39A8,DDR2,ITGB3,QSOX1,SPINT1,BCL3,COL5A3,ELF3,COL27A1,TNFRSF1B,COL7A1,CCDC80,ADTRP,SOX9,CTSK,COL22A1,COL2A1,FAP,LAMB2,COL4A2,TGFB1,RGCC,MYO1E,LAMA1,MELTF,AEBP1,MATN3,LTBP4,ADAMTSL5,LRP1,LOXL2,EFEMP2,MMP17,FKRP,COL1A1
"117"	query_1	TRUE	4.5502268866708e-07	312	1919	65	0.0338718082334549	0.208333333333333	GO:0030217	GO:BP	T cell differentiation	21017	6725	c("GO:0030098", "GO:0042110")	ISS,IDA,NAS,ISS,IEA,IEA,IEA,TAS,IEA,IEA,IEA,IEA,ISS IEA,ISS IEA,IEA,IEA,IDA ISS IBA IEA,IEA,TAS,ISS IEA,ISS IEA,ISS IEA,ISS IBA IEA,IBA,ISS IEA,IEA,IDA,IEA,IEA,ISS IEA,IEA,IEA,ISS,IEA,NAS,ISS IEA,IEA,IEA,IMP ISS IEA,IEA,ISS,IEA,IDA,IEA,IEA,ISS IEA,IEA,IEA,IDA,ISS IEA,IEA,IDA IEA,IDA IEA,ISS IEA,ISS IEA,IEA,IBA,IDA IEA,TAS NAS,ISS IEA,IDA,IMP ISS IEA,ISS IBA IEA,IEA,IBA	CTSL,PNP,CD86,IL6ST,EGR1,B2M,IL7R,SOCS3,TNFRSF9,EGR3,ENTPD7,JMJD6,IL6R,ADAM8,NRARP,IL15,ANXA1,CYLD,JAK1,RSAD2,IL6,IRF1,IL23A,TNFSF9,PTGER4,RELB,PRELID1,BTN2A2,MAFB,STAT3,ZEB1,RORA,SH3RF1,NLRP3,JUNB,NFKBIZ,BCL11B,CARD11,MDK,STAT6,NFKBID,PREX1,IFNL1,IL18R1,BCL3,LMBR1L,FZD8,TCIRG1,IFNB1,ZBTB7B,CD83,KLHL25,AMBRA1,NCKAP1L,SMAD7,CYP26B1,IL36B,TGFB1,PIK3CD,IL7,IL4I1,SOCS1,PTPN22,PKNOX1,FCER1G
"118"	query_1	TRUE	4.75395497967656e-07	124	1919	36	0.0187597707139135	0.290322580645161	GO:0002456	GO:BP	T cell mediated immunity	21017	979	c("GO:0002449", "GO:0002460")	IBA,IDA IBA,IDA,IDA IEA,IEA,IEA,IDA IBA,IDA,IBA,ISS IEA,ISS,ISS IEA,IEA,IBA,IDA IMP IBA,IBA,IEA,IEA,IEA,IDA IBA,ISS,IEA,IMP,IMP,IDA,IEA,IMP,IDA,ISS IBA IEA,IDA,IDA,IMP,ISS IEA,IMP,IDA,IDA	HLA-C,HLA-A,CEACAM1,B2M,IL7R,ICAM1,HLA-E,CD55,ULBP2,RSAD2,IL6,IL23A,CTSC,RAET1L,HLA-F,MICB,NLRP3,DUSP22,NFKBIZ,NECTIN2,ZP3,UNC93B1,TRAF6,BTN3A3,IL18R1,ARID5A,BTN3A2,IFNB1,TNFRSF1B,IL1R1,TRPM4,NCKAP1L,SMAD7,CD70,IL4I1,IL12A
"119"	query_1	TRUE	5.09067191517661e-07	327	1919	67	0.0349140177175612	0.204892966360856	GO:0045229	GO:BP	external encapsulating structure organization	21017	11340	GO:0016043	IDA TAS,IBA TAS,IEA,IBA,IBA TAS IEA,IDA IBA,IEA,TAS,IBA TAS,ISS IEA,IBA TAS,IEA,IBA TAS,IEA,IEA,IEA,ISS IEA,IMP,IMP,IMP IBA,TAS,IEA,IEA,IEA,TAS,IBA IEA,IEA,IBA IEA,IBA IEA,IMP IBA TAS IEA,IBA TAS,IMP IC,IMP IEA,ISS TAS IEA,IEA,IMP,IBA IEA,IEA,IBA NAS,IEA,IBA IEA,ISS IEA,IBA,IBA IEA,IMP,IEA,TAS,IBA,IMP IBA IEA,IDA,NAS IEA,IBA NAS,IDA ISS TAS NAS IEA,IDA,ISS IEA,NAS,IDA,IDA,ISO NAS IEA,ISS,IEA,TAS,IMP IBA,IMP ISS,IBA,IEA,IMP IBA NAS	CTSS,MMP19,FERMT1,COL17A1,MMP9,PDPN,CFLAR,ADAM8,MMP10,BMP2,MMP1,NFKB2,MMP14,ERO1A,SERPINB5,DNAJB6,APP,IL6,LCP1,COL4A1,BMP1,B4GALT1,P4HA1,TNF,FURIN,SERPINH1,APBB2,ADAMTS7,ADAMTS6,MMP13,MMP3,CST3,SLC39A8,DDR2,ITGB3,QSOX1,SPINT1,BCL3,COL5A3,ELF3,COL27A1,TNFRSF1B,COL7A1,CCDC80,ADTRP,SOX9,CTSK,COL22A1,COL2A1,FAP,LAMB2,COL4A2,TGFB1,RGCC,MYO1E,LAMA1,MELTF,AEBP1,MATN3,LTBP4,ADAMTSL5,LRP1,LOXL2,EFEMP2,MMP17,FKRP,COL1A1
"120"	query_1	TRUE	8.02411563413879e-07	352	1919	70	0.0364773319437207	0.198863636363636	GO:0031589	GO:BP	cell-substrate adhesion	21017	7233	GO:0007155	IMP IBA NAS IEA,ISS NAS,IBA IEA,IDA,IMP IBA TAS IEA,IMP,TAS,ISS IBA,IMP,IEA,IDA IMP IBA IEA,IDA,IDA,IMP IEA,IEA,IDA,IMP,NAS,IEA,IMP,IMP,IMP,IGI,NAS,ISS IEA,IEA,IMP,IMP,IMP IGI ISS IBA IEA,IDA,IEA,IDA IMP IBA NAS,IMP ISS IEA,IMP,ISS,IMP IGI IBA TAS,IDA,IDA,IDA ISS IBA,NAS IEA,IMP IEA,IMP,ISS IEA,IDA,IMP,IEA,IDA IMP NAS IEA,IMP,IDA,ISS IEA,IDA IEA,IEA,IDA,NAS,IMP,TAS,IEA,IMP,IBA IEA,ISS IEA,IMP,IDA IBA,IBA,IDA,IMP,IMP,IMP,ISS IBA TAS,IDA,IEA	ITGA5,MAP4K4,FERMT1,SPOCK1,ITGA2,CD63,COL17A1,PDPN,RAC2,LYPD3,FN1,SERPINE1,EFNA1,PTK2B,MMP14,PLAU,SPRY4,CD44,PPARD,S100A10,NEDD9,AGR2,JUP,TLN1,CSF1,SDC4,P4HB,GBP1,FERMT2,JAK2,UNC13D,ITGAV,SRC,CALR,CTTN,ILK,VEGFA,DUSP22,MACF1,ITGB6,FZD4,WHAMM,MDK,L1CAM,DOCK5,PREX1,ITGB3,TESK1,EPHB3,BVES,CORO2B,DAB2,DAPK3,ITGB8,FLNA,SLC9A1,COL5A3,RRAS,CCDC80,FER,CDH11,HPSE,ITGAX,MELTF,GCNT2,EFEMP2,CORO1A,SORBS1,HOXD3,COL1A1
"121"	query_1	TRUE	9.63981231720536e-07	163	1919	42	0.0218863991662324	0.257668711656442	GO:0070665	GO:BP	positive regulation of leukocyte proliferation	21017	16246	c("GO:0008284", "GO:0070661", "GO:0070663")	IDA,TAS,IDA,IBA,IDA,IEA,IMP,IEA,IDA,IEA,IBA IEA,IDA IBA,IDA,IDA,IEA,IDA,ISS IBA IEA,IDA IBA,IBA,IMP IBA TAS IEA,IDA,IBA TAS IEA,IDA NAS IEA,IEA,IDA,ISS,IEA,IDA IBA,IMP,IEA,TAS,IDA NAS,IMP,IMP ISS IEA,TAS,IDA,IEA,ISS IEA,IEA,IDA IMP,IBA IEA,IGI	CCL5,BST2,PNP,CD86,HLA-A,CDKN1A,IL6ST,RAC2,HLA-E,MYD88,IL15,ANXA1,CD55,IL6,PELI1,CSF2,CLCF1,IL23A,TNFSF9,TNFSF13B,CSF1,CD274,JAK2,TICAM1,CD276,ZP3,CARD11,IGF2,LYN,TRAF6,EBI3,TYK2,NFATC2,NCKAP1L,CD70,MIF,PRLR,IL7,CORO1A,IL12A,PTPN22,CSF1R
"122"	query_1	TRUE	9.92870030555522e-07	127	1919	36	0.0187597707139135	0.283464566929134	GO:0019079	GO:BP	viral genome replication	21017	5569	c("GO:0016032", "GO:0019058")	IBA,IDA TAS,IDA IBA,IDA,IDA,IMP,IDA IBA,IDA IBA,IDA,IDA IBA,TAS,IDA IMP,ISS IEA,IDA,IMP,IDA,IDA,IDA IBA,IDA IEA,IDA,IMP IEA,IDA,IDA,IDA,IMP IBA,IDA IBA,IDA IMP IEA,IEA,IDA IMP,IDA,ISS,IDA,IDA IBA,IDA,IDA IBA,IDA IBA	OAS2,CCL5,IFITM2,MX1,BST2,PLSCR1,OAS3,OAS1,SLPI,OASL,TNIP1,IFIT1,ZNFX1,N4BP1,IFI27,IFIT5,ZC3HAV1,IFITM3,RSAD2,IFI16,EIF2AK2,CXCL8,TNF,ZFYVE1,ISG20,APOBEC3G,ADAR,TRIM38,ISG15,TMEM41B,IFNL3,IFNB1,RNASEL,NR5A2,APOBEC3F,APOBEC3A
"123"	query_1	TRUE	1.06764226018308e-06	311	1919	64	0.0333507034914018	0.205787781350482	GO:0044403	GO:BP	biological process involved in symbiotic interaction	21017	10991	GO:0044419	IDA,IEA,IDA,IDA IBA,IEA,IEA,IDA IEA,IEA,IBA,IMP,IDA,IBA IEA,IDA IEA,IEA,IDA,IMP,IEA,IEA,IDA IMP IBA,IDA,IBA,IEA,IMP,IMP IEA,IDA IMP IGI IEA,IEA,IMP,IDA,IEA,IMP,IDA,IEA,IDA IMP IEA,IMP,IDA,IDA,IDA IMP TAS NAS,TAS,IMP IEA,IDA,IEA,IDA,IDA IBA,IDA,IDA IBA IEA,IDA,IMP,IEA,IDA,IMP IEA,IMP,IEA,IDA,IDA IBA,IDA,IDA IEA,IDA,IDA TAS NAS,IDA,IEA,IMP,IEA,IDA,IEA	CCL5,ITGA5,CTSL,IFITM2,PLSCR1,CD86,CHMP5,ITGA2,TRIM22,RAB7A,IFIT1,TRIM21,ICAM1,MYD88,FN1,IFI27,CD55,LDLR,IFITM3,MID2,TREM1,EPHA2,VAMP8,ARL8B,CHMP2B,CTSB,GSN,SMPD1,HSPA1B,CXCL8,ZFYVE1,NECTIN4,CHMP4B,P4HB,FURIN,APOL1,ITGAV,SRC,NPC1,SNX3,HSPA1A,KRT6A,TRIM38,SAP30BP,NECTIN2,TMEM41B,RNASEK,ITGB6,LY6E,DYNLT1,ITGB3,TNFRSF14,CCL3,TRIM26,LGALS1,CHMP1A,CCL4,ACE2,TMPRSS4,SELPLG,RAB9A,ANPEP,ROMO1,CSF1R
"124"	query_1	TRUE	1.34911287749136e-06	243	1919	54	0.0281396560708702	0.222222222222222	GO:0002703	GO:BP	regulation of leukocyte mediated immunity	21017	1221	c("GO:0002443", "GO:0002697")	IDA,IBA,IDA IBA,IDA IMP,IMP,IDA IEA,IEA,TAS,IEA,IDA IBA,IDA,IBA,ISS IEA,ISS,ISS IEA,IMP,ISS IEA,IEA,IBA,IDA IMP IBA,IEA,IMP,IMP,ISS IBA IEA,IBA,ISS IEA,IEA,IEA,IDA IMP IBA,ISS,IEA,IEA,ISS IBA IEA,IMP,IEA,IDA,IEA,IDA,ISS IBA IEA,ISS,IDA,IBA,IEA,ISS,IDA,IMP,ISS IEA,IDA IBA,ISS IEA,IDA,IMP,IBA,IDA,IDA	BST2,HLA-C,HLA-A,CEACAM1,SERPINB9,B2M,IL7R,ICAM1,RAC2,HLA-E,CD55,ULBP2,RSAD2,IL6,CLCF1,VAMP8,IL23A,PTAFR,RAET1L,HLA-F,TNF,UNC13D,STX4,TICAM1,MICB,PLCG2,NLRP3,DUSP22,NECTIN2,ZP3,STAT6,TLR3,LYN,TRAF6,C3,IL18R1,ARID5A,IFNB1,TNFRSF1B,SH2D1B,IL1R1,FER,IL13RA2,GAB2,TRPM4,NCKAP1L,SMAD7,SUSD4,DNASE1,TGFB1,ADGRE2,TICAM2,IL4I1,IL12A
"125"	query_1	TRUE	1.35099494782036e-06	89	1919	29	0.0151120375195414	0.325842696629214	GO:0034340	GO:BP	response to type I interferon	21017	8578	c("GO:0034097", "GO:0045087")	ISS IEA,IBA,TAS,IMP,IMP,IDA IMP IC,IDA ISS IBA,IDA,IMP,IMP,IMP IBA,IDA TAS NAS,IBA,TAS,IDA,IDA IBA IEA,IEA,IDA ISS IBA,IDA,IDA IMP,IEA,IDA NAS IEA,IDA NAS,IDA IMP IBA NAS,IBA IEA,IDA,IDA TAS NAS,NAS,NAS	OAS2,IFITM2,MX1,OAS3,OAS1,SP100,STAT1,IFIT1,MYD88,IFI27,STAT2,JAK1,IFITM3,PTPN1,SMPD1,NLRC5,ADAR,TRIM56,RNF185,ISG15,IRF7,IKBKE,IFNB1,IFNAR2,ZBP1,EIF4E2,TYK2,IFNE,IFNK
"126"	query_1	TRUE	1.43056740989812e-06	306	1919	63	0.0328295987493486	0.205882352941176	GO:0002429	GO:BP	immune response-activating cell surface receptor signaling pathway	21017	952	c("GO:0002757", "GO:0002768")	ISS,IDA,IMP,IDA,IDA,IDA,IDA,IDA IBA IEA,IDA IBA,ISS,IEA,TAS,IEA,IBA,TAS,IMP IEA,IDA,NAS IEA,IEA,IMP,IEA,IEA,IEA,IBA IEA,IMP,IDA IMP,IBA IEA,TAS,IDA ISS IEA,IDA,IDA IBA,IBA,IDA,IDA IMP ISS TAS IEA,IDA IBA,IEA,ISS IEA,IDA IBA,ISS,IMP,TAS,IMP ISS IEA,IDA,ISS,ISS IBA TAS IEA,IDA IMP TAS,IEA,IEA,ISS,IBA,IBA,IMP,IDA,IMP,ISS IEA,ISS IBA,TAS,TAS,IDA IMP,IDA NAS,IDA IMP IBA TAS NAS IEA,ISS,IBA	PLSCR1,HLA-A,OAS1,CEACAM1,TNIP3,IRAK2,IFI35,NFKBIA,MYD88,NINJ1,CYLD,PRKCD,PELI1,BTN2A1,BANK1,MFHAS1,TAX1BP1,TNFAIP3,CMTM3,EZR,PSEN1,NFKB1,ELF1,BTN2A2,GBP1,RELA,THEMIS2,SRC,PRKD2,TICAM1,S100A14,CD276,MICB,PLCG2,BTN3A1,DUSP22,NFKBIZ,NECTIN2,CD47,NR1D1,PLD2,CARD11,SQSTM1,NFKBID,LYN,TRAF6,RAPGEF1,C3,LAPTM5,BTN3A3,BTN3A2,NFATC2,LCP2,NCKAP1L,NMI,TNIP2,PAK3,PIK3CD,TICAM2,BCAR1,PTPN22,ACOD1,FCER1G
"127"	query_1	TRUE	1.51494131936269e-06	159	1919	41	0.0213652944241793	0.257861635220126	GO:0062207	GO:BP	regulation of pattern recognition receptor signaling pathway	21017	15863	c("GO:0002221", "GO:0009966", "GO:0045088")	IDA ISS IEA,TAS,IDA,IDA,IMP,IDA IMP ISS IBA IEA,IMP,ISS,IMP,IDA,ISS IEA,IEA,ISS IEA,ISS IEA,IMP IEA,IDA,IDA NAS IEA,ISS IEA,IMP IBA,IMP,IMP,TAS,IDA,IMP,IMP,IDA,IDA,IMP,IMP,ISS IEA,IDA,IMP,ISS IEA,ISS,IMP,IDA IEA,ISS IEA,NAS,IDA IMP,IDA IMP IBA IEA,ISS	GBP5,BIRC3,OASL,IFI35,DDX60,DHX58,MYD88,NINJ1,ZC3HAV1,HSPA8,RSAD2,PELI1,IRF1,EIF2AK2,MFHAS1,TAX1BP1,TNFAIP3,SLC15A3,SEC14L1,HSPA1B,RIOK3,BIRC2,SRC,HSPA1A,PLCG2,ZDHHC18,NAGK,NR1D1,MEFV,IRF7,SQSTM1,UFD1L,LYN,GBP2,TRIM15,MARK4,GPR108,S100A9,TICAM2,PTPN22,ACOD1
"128"	query_1	TRUE	1.59931229458484e-06	106	1919	32	0.0166753517457009	0.30188679245283	GO:0052547	GO:BP	regulation of peptidase activity	21017	14133	c("GO:0030162", "GO:0051336")	IDA,IDA,IMP,IMP,TAS,IMP,IDA,IGI,IEA,IDA,IDA IMP,IDA,IDA,IMP ISS,IDA,IDA,IDA,TAS,IDA,IGI,IMP,IDA,IDA,IDA,IEA,IDA,IMP,IMP,ISS,IC,IGI,IDA	SPOCK1,SERPINB1,PSMB9,SERPINB9,BIRC3,CAST,SERPINE1,EFNA1,TFPI2,ECM1,IFI16,TIMP1,TIMP2,PICALM,PRELID1,LGMN,FURIN,BIRC2,PRSS22,STAT3,PSMB8,TBC1D10A,BAK1,CST3,TFPI,MEFV,LYN,CLDN4,BBC3,LRP1,EPHA4,AIM2
"129"	query_1	TRUE	1.61876762059448e-06	95	1919	30	0.0156331422615946	0.31578947368421	GO:0002690	GO:BP	positive regulation of leukocyte chemotaxis	21017	1208	c("GO:0002687", "GO:0002688", "GO:0030595", "GO:0050921")	IDA IBA IEA,IEA,IMP IEA,TAS,IMP,ISS IEA,IDA IEA,IDA IBA,TAS,ISS IEA,IEA,IEA,IDA,TAS,IDA,IDA,IMP IBA IEA,IMP,IDA IBA,IEA,IDA IBA,IMP ISS IEA,IDA,IDA,IDA,ISS IEA,IDA,IDA,IMP,IGI	CCL5,TNFSF14,RAC2,IL6R,SERPINE1,PTK2B,CXCL10,VEGFC,IL6,NEDD9,SWAP70,IL23A,CSF1,CXCL8,LGMN,CREB3,OXSR1,CALR,S100A14,EDN1,VEGFA,MDK,MOSPD2,CCL3,CCL4,NCKAP1L,THBS4,S100A7,IL12A,CSF1R
"130"	query_1	TRUE	1.63519389673253e-06	74	1919	26	0.013548723293382	0.351351351351351	GO:0071496	GO:BP	cellular response to external stimulus	21017	16729	GO:0009605	IEA,IEP,IEP,IEA,IEA,IEP,ISS IEA,IEP,IEP,IEA,IEP,IEP,IBA,IEA,IEP,IEA,IDA,IEP,IEA,TAS,IEA,ISS IEA,IEA,IEA,ISS,IEA	ITGA2,TNFSF14,MYD88,BMP6,CDA,IRF1,PTGER4,BNIP3,NFKB1,SLC2A1,FAS,BAK1,PIEZO1,FGF2,TLR3,ITGB3,ANKRD1,CASP1,PTGS2,SLC9A1,PLEC,SOX9,IL33,TGFB1,PDE2A,COL1A1
"131"	query_1	TRUE	1.68150894038997e-06	265	1919	57	0.0297029702970297	0.215094339622642	GO:0070663	GO:BP	regulation of leukocyte proliferation	21017	16244	c("GO:0042127", "GO:0070661")	IDA,TAS,IDA,IBA,IDA,IEA,IMP,IEA,IEA,IDA,IEA,IBA IEA,IDA IBA,IDA,IDA,IEA,IDA,ISS IBA IEA,ISS IEA,IDA IBA,NAS,IBA TAS,IMP IBA TAS IEA,IDA,IMP,ISS IEA,IDA IMP IBA TAS IEA,IDA NAS IEA,ISS IBA,IEA,ISS,IDA,ISS,IEA,IDA IBA,IEA,IMP ISS IBA IEA,IEA,TAS,IBA,ISS IBA IEA,ISS IEA,IDA NAS,IMP,IEA,ISS IEA,IMP ISS IEA,IEA,TAS,IDA,IEA,ISS IEA,IEA,IMP,IDA IMP,IDA IBA IEA,IGI	CCL5,BST2,PNP,CD86,HLA-A,CDKN1A,IL6ST,TNFRSF9,RAC2,HLA-E,MYD88,IL15,ANXA1,CD55,IL6,PELI1,CSF2,CLCF1,IRF1,IL23A,TNFAIP3,TNFSF9,TNFSF13B,CSF1,SDC4,BTN2A2,CD274,JAK2,TNFSF18,TICAM1,SH3RF1,CD276,ZP3,CARD11,IGF2,STAT6,LYN,TRAF6,EBI3,TNFRSF14,TNFRSF1B,ZBTB7B,TYK2,NFATC2,IDO1,IL33,NCKAP1L,TGFB1,CD70,MIF,PRLR,IL7,CORO1A,IL4I1,IL12A,PTPN22,CSF1R
